5.156932173,4.8669693186,5.2851338388,3.4018920856,4.6865334168,10.8450013389,4.532682875,3.7950797026,5.8673902174
3.799409097,4.9948378381,0.9591206853,3.0463033655,4.8980855061,8.0643916251,0.789051296,4.9660338443,6.5718827721
3.6421350821,3.4553847122,0.3320033142,3.0603029215,2.6220055361,8.4540510581,0.0331733278,1.6697855573,6.857737081
3.5014162266,3.5191093514,0.4366890438,2.1503317874,1.647625555,8.4727547109,0.3244092962,1.8715461547,5.5511062562
6.6882844234,3.7983238889,0.3090721543,1.8227421792,1.1507882379,7.9303487801,0.0822870857,2.4421696847,5.2292896311
5.3638716663,5.6299880248,2.542367721,2.6403162442,2.2030359261,9.4422273801,1.8025610825,2.3679019801,6.6364305193
4.2712311417,4.2095993564,0.9720817757,1.525951594,3.0974809158,8.1921999191,0.1107213667,0.9617667739,6.0186163679
4.7596083459,3.4641887742,0.9132583657,3.7406813386,2.6254510099,8.507044741,0.4310378497,1.5063966073,6.3625636492
3.6421350821,2.2538398705,0.0907276324,2.7271134909,2.1492865354,7.5219856944,0.0348966175,3.7133852276,4.5810458274
3.1703130373,3.4495153376,0.6380844476,2.8447097605,1.7434097257,9.2676599541,0.4312532609,1.7490044422,7.4137698173
4.726498027,3.3807598058,2.4576221303,2.7187137573,3.7100861515,9.7290167228,1.8454279151,3.0214577802,4.6538925706
5.2728182893,2.5904904315,0.9910249077,1.9795372054,1.3161709787,7.8524168935,0.0282188697,0.8676943482,5.2375886272
3.1703130373,4.055318651,1.8035855715,1.3831561237,4.9242711067,10.3587063665,0.3750309327,4.1552780696,6.2021163919
4.7596083459,3.0738753591,0.4416740786,1.819942268,2.9486364491,8.5849766276,0.2130416958,1.4321289028,4.4694704359
3.3193094725,4.1249126648,0.3439673975,2.7691121586,3.0389078618,7.6466767129,0.0652695994,1.7762359339,5.8120635769
3.5924696037,3.2591799021,0.8344948167,1.9991365836,3.6315293496,8.1641444399,0.1947317422,1.8579304089,4.618852365
4.3457293593,3.6167925154,0.66998867,2.8615092276,5.1316886274,9.8100658849,0.474550916,2.104251629,5.0577770458
4.7099428675,3.1032222324,1.458621167,4.1858672164,2.8990216269,9.8630595677,0.6447257792,3.1699931893,4.7516363021
5.1900424919,3.2654685178,0.7058809202,2.0187359619,3.7693483003,9.0213951925,0.5611462261,1.044699044,4.8475358121
5.3307613474,3.0055390684,0.9960099425,3.5642869341,4.2027889001,9.4484619311,0.9290685885,1.5299147138,5.2292896311
5.1155442744,3.9957864222,1.3439653678,2.1167328533,4.1628214044,10.8761740935,0.3063147537,2.1092028093,5.5833801298
4.7678859256,2.594682842,0.5623119195,2.6487159778,2.3436112558,7.5282202453,0.5348660573,1.5323903039,4.1375105933
4.2546759822,4.5751775497,5.7487420703,2.8951081617,5.3349715796,10.8668222671,5.352107153,3.5351427366,4.7995860571
4.9913805784,3.6000228736,0.2422726887,2.6515158889,2.8025483615,9.7446031001,0.3547822781,1.909917802,4.8936413458
4.8341065635,3.4138798485,2.1316008578,2.7383131356,3.9609166417,9.0962098036,2.0869038919,3.0338357309,4.8595232509
4.5030033742,2.5183809714,0.4446650994,2.0607346296,1.5339249207,8.2732490812,0.0239106453,2.7466672733,4.4999000881
4.7927186648,3.8436019221,3.1575210088,3.1862989246,5.0531318256,9.2645426787,2.7311988486,4.0847237503,4.4989779774
4.354006939,3.5673220719,0.7188420105,3.0407035432,2.3353421188,8.5849766276,0.3767542224,2.9397633052,7.0993300775
4.478170635,3.2289945467,1.9451605583,2.9819054084,2.6826458744,7.4097637777,0.6208151338,1.647505246,4.746103638
4.354006939,3.152273435,1.4167468751,4.2670646407,4.0374061593,9.065037049,0.5361585247,1.8368878926,4.867822247
4.2795087214,2.4387251724,0.8305067889,2.2959271689,2.063838786,8.3075391113,0.400880279,1.5026832221,4.4371965623
4.6188894904,3.3929177962,1.8315017661,3.0575030103,3.0072095032,9.1273825583,1.4320537854,2.5003460532,4.7627016301
2.996483863,2.9049212171,0.4566291828,3.7378814274,2.4986575753,8.8530623174,0.4290991487,2.5213885695,6.1689204077
4.8920496216,2.5380853006,0.7577252815,0.9435700682,2.5558524398,10.4833973851,0.0803483848,1.2823556986,4.3717267045
4.5030033742,3.9064880792,2.8165446321,4.2810641966,4.2813457019,10.1903734915,2.2484623063,2.8593066252,7.109473295
4.7099428675,6.0454559027,2.3429663311,1.5343513275,1.8708922551,9.4422273801,1.5972741906,1.9458138592,6.510101357
4.5112809539,2.3934471393,0.591225121,1.0611663378,2.178228515,9.1741416902,0.0183099536,0.620135333,4.141199036
3.6421350821,3.3887253857,1.1096687347,2.3351259254,2.6922932009,9.0432161207,0.21907321,2.3765665456,4.607787037
4.5030033742,3.2009053965,2.246256657,3.22269777,3.2904274468,8.6410875859,1.4938768054,1.3888060751,4.1790055736
4.6437222296,3.019793264,0.7208360244,3.7714803616,2.8370030991,8.1423235117,0.1742676764,4.9103330659,6.0785535617
3.9732382713,3.1002875451,0.729809087,2.5115203299,2.6647294108,8.3636500696,0.0641925433,1.5125855827,3.9411010198
4.3126190404,4.5231916598,2.5254186028,3.8218787628,5.6126767652,9.8038313339,1.8260409054,2.8766357563,6.6060008671
3.675245401,3.3656671281,1.2522407285,2.9231072736,3.8044921327,8.1454407871,0.4000186341,2.2305067267,4.9296036621
4.4367827363,3.5740299286,4.1296027844,4.4434590452,3.3131675736,9.5513320214,2.2379071566,3.0734451734,3.5999200705
2.7812667899,2.3930278982,0.591225121,2.6039173989,1.5380594892,6.9515242845,0.0252031126,0.8837856842,5.0282695042
3.4683059077,3.3509936914,0.6380844476,1.5987492847,2.5275995549,8.419761028,0.0732398145,1.9643807854,3.6414150508
1.5975728883,2.532215926,1.1555310544,1.3663566566,3.5867381907,8.1641444399,0.5120324681,3.8458293007,3.6165180626
4.4450603161,2.7254860488,0.4426710855,3.068702655,4.5059905915,8.19843447,0.1947317422,1.9928500721,5.6368625489
2.1273379911,2.9673881331,0.7956115456,1.2123615416,2.2030359261,9.2271353731,0.3892480731,1.729199721,4.9314478835
4.9003272013,3.0784870107,0.5264196693,3.7042824932,2.5530960608,7.727725875,0.8185626331,1.3628123785,4.6843222229
4.3126190404,2.7556714042,0.5942161418,1.4671534591,2.8721469315,7.9085278519,0.0760401604,1.2662643626,3.8857743794
3.8656297348,2.9673881331,0.5603179056,1.6295483077,2.2905509598,9.3518263917,0.2257509578,1.9804721214,4.438118673
3.8159642564,2.8629971123,0.6241263503,2.3659249484,1.5931870695,8.6161493822,0.0463134121,1.485354091,7.6240110509
5.0079357378,3.2344446803,0.5274166762,1.7779436003,3.9650512102,8.2327245001,0.4377155975,1.6586454016,3.9641537866
6.1336865814,3.9282886136,0.5373867457,2.4471223727,3.6473785289,9.7196648964,0.5667469178,4.2085032579,2.8078270017
4.5526688526,2.8269423822,0.7806564414,2.4191232609,2.4090752574,8.7190194725,0.4041114473,2.007703613,4.8005081678
5.3224837677,3.7802965239,0.8973062545,2.4107235273,3.1712140544,7.6030348564,0.1613430032,2.4817791271,4.5035885308
1.2250818003,3.4243608747,0.9172463935,1.4083553243,4.3585243143,7.8118923125,0.4547330838,1.7502422373,5.1582871092
4.6437222296,2.630318331,0.8693900599,3.2198978588,3.0333951038,9.5108074403,0.181807069,0.8775967088,4.8456915908
4.5443912729,2.8030456425,0.5922221279,1.525951594,2.4676483114,7.2757209327,0.4125124848,2.0980626536,4.2702945303
4.1967329241,3.4595771227,0.6530395519,1.8339418239,1.5463286263,8.7252540234,0.0581610292,0.9778581099,4.700920215
4.4698930553,3.0202125051,0.7218330314,4.6786515844,3.384833428,7.8274786898,0.4659344672,1.6772123278,3.4339401492
4.5195585337,2.4995151243,0.6051832183,1.4447541697,1.0019437712,7.5656275509,0.2199348548,1.2303683054,4.1421211467
4.569224012,2.7284207361,0.8155516846,3.7350815162,3.4199772604,9.6916094172,0.1352782457,0.9902360607,4.4648598825
4.0560140687,4.1718676621,0.72881208,2.0831339191,1.8171428643,7.5219856944,0.3465966517,5.1987393186,6.1145158779
4.7347756067,4.5319957218,1.2482527007,4.3006635749,2.8845506371,8.5226311183,0.4366385414,3.0387869112,6.5801817682
2.8309322683,3.8981032582,0.5443657944,2.2035300999,3.1581212541,8.507044741,0.0818562633,4.9573692788,6.6078450884
4.9831029986,3.7069293406,0.5254226623,3.9814737002,1.4767300562,9.8318868131,0.0792713287,2.5473822661,7.3519884022
3.9897934308,2.4248902178,0.4646052384,1.8563411134,2.130680977,9.1242652828,0.0312346268,2.1488122517,4.4713146572
4.4367827363,3.1669468716,0.4825513635,1.5231516828,1.9887274579,8.7564267781,0.0187407761,2.5894672987,5.8480258932
4.2132880836,2.8227499718,1.0568273664,1.9879369389,3.7321371836,8.6410875859,0.6130603299,2.1178673748,3.8682542766
4.3705620985,3.3354817727,1.0348932135,3.7742802728,3.0816317365,8.1890826436,1.3928489435,2.9286231495,6.3275234436
4.6271670702,3.8951685709,0.3678955643,4.1522682823,3.0237477773,7.5032820416,0.7746187443,3.6935805064,5.2984479316
4.354006939,2.2563553168,0.6201383225,2.097133475,1.4980919936,7.1666162915,0.0329579165,0.3713385228,3.8913070434
3.3275870523,3.0973528578,1.7258190294,4.642252739,2.4304371947,9.6448502853,0.7183964161,1.5311525088,5.2919931569
6.0178004651,3.2562452147,1.4326989863,3.3962922632,2.3587713404,8.7564267781,0.378262101,3.7133852276,5.5566389203
3.9980710105,3.2034208428,1.359917479,2.7887115368,4.0346497803,7.8742378218,0.8864171671,2.4013224472,3.5279954379
3.9401279524,2.9849962571,0.0428712988,1.5903495511,1.544261342,8.3355945904,0.1298929652,2.3307681278,4.7636237408
0.8691458719,3.3111657919,1.1056807069,1.1227643838,3.8499723864,8.4821065372,0.4138049521,1.6140847789,5.2062368642
4.2463984025,3.2616953483,1.2701868535,2.6655154449,2.3801332777,8.4322301298,0.7011635186,2.3629507998,4.4703925466
3.3938076901,2.9946388012,0.6650036353,2.2175296558,2.5820380404,8.5319829447,0.0863798989,2.6934420851,4.3311538348
4.0560140687,3.4453229271,0.7038869063,2.7831117145,1.1308044901,8.8967041739,0.2701256689,0.9147305611,5.0190483975
3.0378717616,3.5220440387,0.9132583657,1.6323482189,2.6137363991,8.1734962663,0.5486523754,2.382755521,5.2099253069
5.1817649122,2.9615187584,1.6889297723,2.7075141126,3.0685389362,9.6323811834,0.9021421861,2.0435996702,4.7986639464
5.4218147244,2.656311276,1.2562287562,3.3178947502,2.7219242753,10.0875034011,0.5533914222,1.745291057,4.6216186971
4.7016652878,3.2545682505,0.8155516846,1.7555443108,2.3642840984,9.320653637,0.1777142559,1.8455524581,4.1282894866
4.4864482147,3.4490960965,1.1316028876,2.497520774,2.3001982863,8.5631556993,0.4988923837,1.9854233017,4.2583070916
4.602334331,3.3082311046,2.0807535034,1.7611441332,4.247580059,10.0500960956,0.6641127889,1.8963020562,4.9074730059
4.2712311417,4.8849966837,2.5134545194,3.5810864012,4.9063546431,11.309475383,0.7789269687,2.2156531858,5.8157520196
5.156932173,2.8340694801,1.0029889911,2.1419320539,1.862623118,8.4976929146,0.0404973092,0.9865226755,4.3597392657
5.9350246678,7.1359018669,1.2941150203,2.4947208628,4.0732390864,7.7994232107,1.5440676194,4.5835551659,4.782988065
3.5345265456,2.9740959899,0.5812550515,1.1199644726,0.7890134925,6.2189645505,0.1561731339,3.3420467048,6.1431013088
3.5096938064,4.0917926221,2.4596161442,4.1970668612,3.1877523285,10.1966080424,2.3852484305,2.2589760134,6.8826340692
5.2645407095,2.780406626,0.8723810807,1.8619409357,2.7570681077,7.8711205463,0.4728276262,1.0397478637,4.0416110832
4.9665478392,2.6340915005,0.6829497603,2.5871179318,1.8336811384,7.035690722,0.4138049521,1.3306297065,5.9125736404
4.6106119107,2.939718224,2.2362865875,2.7999111816,3.9995059479,8.3854709979,1.3674304197,2.3592374146,4.6861664442
3.5924696037,3.9530238354,2.4297059357,2.3239262807,1.9087924665,8.8592968684,0.4857522994,1.8641193842,4.7627016301
4.2877863012,2.8483236757,0.6769677186,2.8587093164,3.3076548156,8.2732490812,0.0695778238,2.3926578816,3.5243069952
3.4103628496,3.037401388,1.7866364533,3.0547030991,3.3882789017,9.757072202,0.6912546025,1.7663335732,4.7820659543
3.7828539375,2.7778911797,1.1774652072,3.3906924409,3.8665106605,9.5014556139,0.465719056,3.5698009988,5.6608374264
4.6685549688,2.5619820403,0.7377851426,2.7075141126,1.2265886608,8.2483108775,0.1221381613,1.4568848043,5.8885987629
3.8573521551,3.1220880796,0.6979048646,2.4023237938,2.130680977,7.8929414746,0.2352290514,1.9990390475,4.0305457552
4.9748254189,3.6935136271,1.753735224,4.0150726344,3.4330700607,8.0238670441,1.5983512467,1.2390328709,4.5081990842
5.4880353623,2.5653359687,1.1485520057,1.187162341,1.7447879152,9.1180307319,0.414666597,2.6674483885,4.5211086336
4.5278361134,2.7351285929,0.72881208,0.9883686471,2.9927385134,8.3885882733,0.143463872,1.1177289535,3.8553447271
3.9649606916,3.9102612486,1.0548333525,2.343525659,3.2008451288,8.9403460304,0.6843614435,2.0250327441,4.2702945303
4.8009962445,2.1628645633,0.4985034747,1.758344222,1.6090362488,8.9496978568,0.0172328975,0.9914738558,4.9093172273
4.3622845187,3.3199698539,1.0398782482,3.1359005234,3.7342044678,9.0276297434,0.446116635,2.6773507491,4.4205985702
3.9980710105,3.0311127723,0.6071772322,2.7327133132,2.3732423302,8.8998214494,0.0161558414,1.3850926899,5.1444554491
4.5443912729,3.4067527507,1.7058788904,3.1974985694,3.4496083348,9.4391101047,0.2513848928,1.2934958543,5.6857344146
4.5443912729,2.966549651,1.9331964749,4.1102696145,4.0442971068,9.192845343,1.1961785004,2.52881534,4.486068428
4.1056795471,3.5702567592,1.063806415,2.5507190864,3.0823208313,9.0962098036,0.8280407267,2.7528562487,4.7728448476
3.0213166022,2.709554889,0.3968087659,2.0523348961,1.9721891838,9.8724113941,0.1981783217,1.1523872156,5.8378826758
5.5459784204,2.8055610888,0.9571266714,1.7415447549,2.9445018806,8.6067975558,0.7127957244,3.1118168207,5.1057268008
4.2381208228,2.7736987692,0.5942161418,1.156363318,1.2520851667,9.0525679471,0.0613921975,1.2377950759,3.1619175004
2.9137080657,3.4838931034,0.6839467673,1.8927399587,4.2007216158,9.4359928292,0.3157928474,2.4174137831,5.2080810856
4.0891243876,3.2608568663,0.6530395519,1.3019586994,3.4151535971,9.1803762412,0.481444075,2.2453602676,3.9955055496
3.551081705,3.5937342578,0.5463598083,2.883908517,3.6301511601,7.1853199443,0.3817086805,2.1463366615,8.9463177572
3.8821848943,2.9015672887,0.3130601821,3.0603029215,2.4455972793,7.2819554836,0.3136387352,2.2961098657,5.4146338765
4.2546759822,5.5683595908,1.2332975964,2.3015269913,2.3580822456,8.1267371344,0.8069304272,3.0140310097,5.3067469277
2.5412169777,2.8005301963,0.3220332447,3.8442780523,2.3511912981,9.3455918407,0.0665620667,3.1105790256,5.1582871092
4.6271670702,3.6184694796,1.1076747208,1.156363318,2.6929822957,9.6542021117,0.2186423875,1.419750952,4.7212066498
3.9732382713,3.3149389614,1.3668965276,2.5031205963,3.8292995438,9.0120433661,0.9060195881,1.9916122771,4.3772593685
3.5096938064,2.5791709233,0.4636082315,2.9399067406,2.2891727703,8.8125377364,0.0323116829,0.8689321433,4.8539905869
4.569224012,2.9187561716,0.5862400862,4.0794705915,2.0597042175,8.5288656692,0.6040130587,1.9916122771,4.9249931087
4.602334331,4.153001815,0.4107668632,5.3562300903,4.0656590442,6.9858143146,0.3416421937,4.9462291231,5.5649379163
4.2463984025,3.1430501319,0.6191413156,2.8503095828,2.0197367218,8.4166437525,0.6785453406,2.1686169729,4.2168121113
4.5361136931,4.3659762671,1.1984023532,2.545119264,2.4635137429,7.727725875,0.4547330838,2.3258169475,6.0186163679
3.9649606916,2.452560127,0.4755723149,3.2366973259,1.6303981862,7.4035292267,0.2757263606,2.1748059483,5.6294856635
4.0560140687,2.8827014415,0.7567282746,2.1391321427,2.0266276693,8.3979400997,0.1585426574,2.2936342756,4.0978598343
5.2562631298,3.4964703349,1.8544329259,2.9539062966,2.8115065933,8.9185251022,0.7746187443,1.7366264914,5.7585811578
4.3208966201,2.9288179568,0.7387821495,2.3939240602,2.8142629723,8.1953171946,0.2912359684,1.7675713683,3.9770633361
3.2944767333,3.4612540869,0.7726803858,2.2091299223,3.8713343237,8.9715187851,0.9743049446,2.2329823168,4.525719187
4.1139571268,3.0478824142,1.8554299328,3.7182820491,2.8845506371,8.0456879723,0.4695964579,1.8096564009,4.8622895829
4.138789866,2.7703448409,0.5074765372,2.7327133132,1.8467739387,8.7782477063,0.0719473472,1.0323210933,6.3607194278
4.7927186648,3.4834738624,1.1016926791,1.7051459096,2.5007248595,8.0488052478,0.5525297773,1.9829477115,3.0438873342
7.3256580628,5.8140348446,5.1375768103,5.4878259159,2.9941167029,9.9596951071,5.0765962036,4.8868149595,4.9019403419
5.0989891149,2.8558700145,2.1046816702,2.6235167771,3.7348935626,9.4391101047,1.0589615537,2.4037980373,4.9812418598
4.354006939,4.0414836964,1.0797585262,2.2931272577,2.6323419574,7.727725875,0.6585120972,1.3974706406,6.1329580914
4.9996581581,2.9304949209,0.8973062545,4.50225718,2.865255984,7.9334660556,0.7328289678,2.1067272191,5.4616615209
5.3142061879,2.9070174223,0.729809087,1.8003428898,3.3827661437,8.7377231253,0.2324287055,1.7811871142,4.5423171791
3.7000781402,2.6139679302,0.591225121,2.1923304552,2.1665139042,8.2638972548,0.3091150996,1.4903052713,5.218224303
3.1289251387,4.1492286456,2.1615110663,2.1811308104,4.1924524788,9.4983383385,1.1035516761,2.4062736275,5.0236589508
3.3441422117,4.1337167268,0.7347941217,1.7723437779,3.1663903912,8.5039274655,0.1023203291,1.0360344785,6.5479078946
4.6188894904,2.8847976468,0.3020931057,3.0015047866,1.9818365103,8.9496978568,0.1193378155,1.4024218209,4.0443774153
1.9700639762,2.2408433981,0.3708865852,2.3407257478,1.4588135926,8.2420763265,0.2651712109,1.3108249853,5.2919931569
5.0576012162,3.7765233545,0.255233779,2.0383353402,2.4201007734,8.7190194725,0.3998032229,1.7527178274,3.4044326076
4.817551404,3.6562011739,0.5154525928,2.9091077177,1.7640825683,8.7720131554,0.0941347028,4.7036212883,6.5368425665
4.2546759822,2.9409759471,2.0368851976,4.1662678382,4.3047749235,8.7408404007,0.9663347295,2.4681633813,4.7580910768
5.2479855501,4.3043478331,2.3070740809,6.8849815955,3.5846709064,8.9746360605,1.0419440674,5.3225188262,5.385126335
4.6271670702,5.0874901095,2.581250992,1.9347386265,2.8928197741,11.0320378667,1.7357836045,1.9755209411,5.8314279011
4.9086047811,4.8849966837,0.8813541433,1.8087426233,3.1946432761,9.750837651,0.15725019,2.0819713176,5.8157520196
4.9913805784,3.6356583626,0.0967096741,3.2646964377,3.6590931397,7.5313375208,0.094350114,1.8591682039,9.2026645245
3.8076866767,4.2661968978,3.0438622165,2.312726636,3.4075735548,9.4889865121,1.8882947478,3.5920813101,4.5939553768
2.4253308615,4.0075251716,3.922225339,2.5367195305,3.8630651867,9.3923509727,2.523327022,2.6711617737,5.387892667
3.6586902415,2.8105919814,1.4646032087,4.2306657954,2.3050219496,8.6629085142,0.3799853907,2.6785885442,4.2094352259
5.2893734487,3.6180502386,0.3459614114,3.2310975035,1.3781895065,8.1547926135,0.1359244793,1.0310832982,4.7092192111
5.0907115352,4.888350612,2.4745712484,2.2931272577,1.8536648862,8.6878467179,1.629155051,4.3867457488,5.6746690865
3.766298778,2.5951020831,0.3300093003,2.6795150008,2.4848756802,7.6466767129,0.329148343,1.9074422119,5.1057268008
3.9980710105,2.8315540338,0.8295097819,2.281927613,2.4180334891,7.4440538078,0.2959750152,1.3764281244,4.5109654162
4.3871172579,2.4315980746,0.946159595,2.1923304552,2.9803348078,9.2427217504,0.5380972256,1.7675713683,3.6700004817
4.8009962445,2.6793695336,0.6969078576,4.3034634861,2.3105347076,8.19843447,0.113952535,3.2999616722,3.4191863784
4.4533378958,4.5097759463,0.8504469278,1.2655598541,2.2877945808,8.5039274655,0.4571026072,1.8851619005,6.419734511
4.9665478392,3.2700801693,1.8444628564,2.7551126027,3.4661466088,8.6130321067,0.9353155139,2.2886830953,5.475493181
5.4300923042,4.6695067853,3.9072702347,1.5847497288,1.4601917821,10.0812688502,1.8611529341,4.586030756,6.7968777765
5.3224837677,3.3904023499,0.5174466067,2.8335101158,2.2181960107,7.6030348564,0.1650049939,1.79480286,4.5524603965
4.2712311417,4.4058041665,1.241273652,2.528319797,3.3765642909,9.750837651,0.2929592582,1.5063966073,5.9660560594
4.8258289837,4.8045024026,2.0618103714,2.5003206851,4.0918446448,10.8948777463,1.6914088934,1.9854233017,5.051322271
4.8258289837,4.2838050218,0.5543358639,1.7723437779,3.1043718634,10.1124416049,0.2507386592,2.823410568,6.1523224156
4.1222347065,3.5698375181,2.5782599712,4.4910575352,3.1553648751,9.3362400144,1.718550707,4.3322827655,5.950380178
5.281095869,5.6002219104,7.8265045528,6.9941781316,5.9434422468,9.3019499842,12.2235096351,4.4300685765,4.9222267767
4.9748254189,5.9616076932,4.0937105343,4.0906702363,2.4214789629,10.4802801096,3.0640091823,2.2503114479,5.2468097339
4.5857791715,3.2222866899,0.5054825233,2.1699311657,3.8320559228,7.9116451274,0.2080872378,2.3183901771,4.1153799371
5.2314303906,3.5920572937,1.9262174262,2.791511448,2.2154396317,9.3954682482,1.5266193107,3.6688246048,5.4091012125
5.3638716663,8.4481263451,2.522427582,1.7499444885,2.4366390475,9.4422273801,1.5666857975,2.807319232,5.9310158538
7.5325975561,5.5067311569,2.3549304145,4.2922638413,4.4308792634,8.2483108775,1.3273639329,2.9632814116,5.0319579469
2.7564340507,2.8298770696,0.4875363983,3.7154821379,2.6171818728,8.9278769286,0.0572993843,3.8309757598,6.510101357
4.9913805784,2.8043033657,0.3828506686,4.7542491863,1.3396002003,8.4821065372,0.0557915058,1.1140155683,6.9757672473
4.5857791715,3.0126661662,1.6181422789,3.6314848025,3.0726735047,9.065037049,1.0432365347,2.1562390221,7.4866165605
6.0095228854,3.4641887742,0.3369883489,2.1055332085,2.8135738775,8.1828480927,0.1525111432,1.7960406551,4.5294076297
3.6421350821,2.9883501855,2.5513407835,2.822310471,4.0008841374,9.5669183987,0.8157622872,2.447120865,5.3971137737
4.2132880836,4.2649391746,1.5692889384,2.25112859,2.273323591,8.5849766276,1.5050781888,2.3097256115,5.3685283428
3.7828539375,3.436099624,0.7627103163,4.6786515844,4.0567008124,9.2770117805,0.5775174788,3.5660876135,6.8356064248
